"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","BPL","BPLD","CITIZEN","YRNATUR","YRSUSA1","OCC","INCTOT","INCWAGE","category"
2020,202001,847597,2020000748885,91,2020008475971,39,35,90339,1,2,95,1,42,600,60012,2,2017,17,2040,98000,98000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,847606,2020000749070,142,2020008476061,39,49,410639,1,1,142,2,30,600,60079,2,2020,6,0,2600,0,NA
2020,202001,847606,2020000749070,142,2020008476061,39,49,410639,1,3,151,2,30,600,60079,2,2020,6,3645,37000,29000,"Service Occupations"
2020,202001,847632,2020000749810,114,2020008476321,39,153,180539,1,2,124,2,48,541,54100,2,2019,44,0,0,0,NA
2020,202001,847634,2020000749913,98,2020008476341,39,49,410439,1,1,98,1,49,521,52100,2,2016,28,1021,180000,180000,"Computer and Mathematical Occupations"
2020,202001,847778,2020000754408,50,2020008477781,39,61,550339,1,2,60,2,62,200,20000,2,2018,9,7720,15000,15000,"Production, Transportation, and Material Moving Occupations"
2020,202001,847805,2020000755391,146,2020008478051,39,35,91039,1,1,146,2,51,517,51700,2,2018,14,3255,72000,72000,"Healthcare Practitioners and Technical Occupations"
2020,202001,847805,2020000755391,146,2020008478051,39,35,91039,1,2,107,1,57,517,51700,2,2018,13,9620,10100,10100,"Production, Transportation, and Material Moving Occupations"
2020,202001,847842,2020000756192,101,2020008478421,39,0,30039,1,2,112,2,23,500,50010,2,2017,8,2545,1300,1300,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,847935,2020000758487,42,2020008479351,39,35,90639,1,2,49,2,45,210,21030,2,2018,25,9640,7000,7000,"Production, Transportation, and Material Moving Occupations"
2020,202001,847966,2020000759627,160,2020008479661,39,35,90439,1,1,160,2,28,600,60053,2,2019,8,8990,7500,7500,"Production, Transportation, and Material Moving Occupations"
2020,202001,848116,2020000763723,89,2020008481161,39,35,91039,1,1,89,2,47,421,42100,2,2016,19,10,433000,433000,"Management, Business and Financial Operations"
2020,202001,848204,2020000765980,122,2020008482041,39,49,410639,1,5,191,2,28,600,60023,2,2018,11,3602,31200,31200,"Service Occupations"
2020,202001,848245,2020000766835,80,2020008482451,39,0,100039,1,1,80,1,45,521,52100,2,2017,20,750,140000,140000,"Management, Business and Financial Operations"
2020,202001,848245,2020000766835,80,2020008482451,39,0,100039,1,2,101,2,42,521,52100,2,2017,18,0,0,0,NA
2020,202001,848331,2020000769217,61,2020008483311,39,153,180239,1,2,89,2,28,515,51500,2,2020,4,8225,37200,36000,"Production, Transportation, and Material Moving Occupations"
2020,202001,848397,2020000770856,190,2020008483971,39,61,550339,1,1,190,1,39,521,52120,2,2017,8,8740,33000,33000,"Production, Transportation, and Material Moving Occupations"
2020,202001,848397,2020000770856,190,2020008483971,39,61,550339,1,2,114,2,32,521,52120,2,2017,8,8320,35200,35200,"Production, Transportation, and Material Moving Occupations"
2020,202001,848397,2020000770856,190,2020008483971,39,61,550339,1,3,113,2,11,524,52400,2,2017,8,0,9999999,999999,NA
2020,202001,848657,2020000778148,123,2020008486571,39,49,410839,1,1,123,2,50,260,26010,2,2018,7,5630,28100,28100,"Office and Administrative Support Occupations:"
2020,202001,848729,2020000780391,61,2020008487291,39,35,90139,1,2,60,2,57,599,59900,2,2019,12,0,0,0,NA
2020,202001,848783,2020000781702,105,2020008487831,39,35,90239,1,2,126,2,42,500,50000,2,2017,11,2634,5840,800,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,848840,2020000783279,81,2020008488401,39,49,410139,1,1,81,1,60,502,50200,2,2018,21,310,154000,50000,"Management, Business and Financial Operations"
2020,202001,848851,2020000783596,157,2020008488511,39,93,80239,1,1,157,2,37,515,51500,2,2018,9,0,0,0,NA
2020,202001,848893,2020000784737,87,2020008488931,39,35,90839,1,1,87,1,32,541,54100,2,2017,8,3090,40000,40000,"Healthcare Practitioners and Technical Occupations"
2020,202001,849290,2020000795018,149,2020008492901,39,89,380039,1,2,144,2,41,600,60072,2,2016,11,3255,140000,130000,"Healthcare Practitioners and Technical Occupations"
2020,202001,849399,2020000798230,110,2020008493991,39,49,410239,1,2,82,2,31,524,52400,2,2019,12,5810,0,0,"Office and Administrative Support Occupations:"
2020,202001,849732,2020000808185,86,2020008497321,39,35,90339,1,2,87,2,51,421,42100,2,2020,4,0,0,0,NA
2020,202001,849796,2020000809703,111,2020008497961,39,35,90339,1,1,111,1,41,521,52100,2,2018,20,2205,1e+05,1e+05,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,849796,2020000809703,111,2020008497961,39,35,90339,1,2,90,2,40,521,52100,2,2016,18,440,130000,130000,"Management, Business and Financial Operations"
2020,202001,849872,2020000811480,43,2020008498721,39,35,90439,1,2,43,2,60,455,45500,2,2016,20,5860,57200,57000,"Office and Administrative Support Occupations:"
2020,202001,849949,2020000814066,196,2020008499491,39,49,410639,1,1,196,1,37,600,60031,2,2017,20,2205,104000,104000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,850073,2020000817615,123,2020008500731,39,153,180239,1,1,123,1,48,521,52100,2,2019,12,1022,60000,57000,"Computer and Mathematical Occupations"
2020,202001,850157,2020000819816,239,2020008501571,39,17,540239,1,1,239,1,42,524,52400,2,2018,14,8990,41000,41000,"Production, Transportation, and Material Moving Occupations"
2020,202001,850540,2020000831002,164,2020008505401,39,61,550739,1,2,153,2,32,500,50000,2,2020,6,845,55000,55000,"Management, Business and Financial Operations"
2020,202001,850579,2020000832009,216,2020008505791,39,35,90439,1,1,216,1,37,421,42100,2,2018,14,5350,50000,47000,"Office and Administrative Support Occupations:"
2020,202001,851280,2020000851362,119,2020008512801,39,0,310039,1,1,119,1,56,433,43300,2,2019,44,1031,75400,62000,"Computer and Mathematical Occupations"
2020,202001,851430,2020000856037,104,2020008514301,39,109,440039,1,1,104,2,34,200,20000,2,2017,29,5740,20000,20000,"Office and Administrative Support Occupations:"
2020,202001,851439,2020000856291,674,2020008514391,39,49,410639,1,1,674,2,61,600,60045,2,2018,15,2300,21000,21000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851439,2020000856291,674,2020008514391,39,49,410639,1,2,1054,1,21,600,60045,2,2019,14,3930,10000,10000,"Service Occupations"
2020,202001,851486,2020000857765,83,2020008514861,39,35,90939,1,2,110,2,69,500,50000,2,2018,9,0,15000,0,NA
2020,202001,851536,2020000859451,196,2020008515361,39,49,410939,1,3,146,1,14,524,52400,2,2020,10,0,9999999,999999,NA
2020,202001,852020,2020000873306,85,2020008520201,39,17,540139,1,1,85,1,51,436,43600,2,2016,46,1320,178400,167000,"Computer and Mathematical Occupations"
2020,202001,852156,2020000876521,48,2020008521561,39,0,70039,1,2,53,1,52,517,51700,2,2019,22,310,82900,53000,"Management, Business and Financial Operations"
2020,202001,852157,2020000876534,75,2020008521571,39,165,530239,1,1,75,1,48,500,50000,2,2017,20,1760,114000,114000,"Computer and Mathematical Occupations"
2020,202001,852459,2020000884739,139,2020008524591,39,17,540139,1,1,139,1,56,600,60057,2,2017,19,1021,64600,63000,"Computer and Mathematical Occupations"
2020,202001,852701,2020000890503,122,2020008527011,39,169,200039,1,2,111,2,26,514,51400,2,2018,20,1360,60000,60000,"Computer and Mathematical Occupations"
2020,202001,853045,2020000899847,191,2020008530451,39,49,410639,1,1,191,2,46,600,60033,2,2018,7,3500,24500,24500,"Healthcare Practitioners and Technical Occupations"
2020,202001,853052,2020000900011,126,2020008530521,39,0,120039,1,2,169,2,42,300,30040,2,2016,15,3645,29100,29100,"Service Occupations"
2020,202001,853191,2020000903891,68,2020008531911,39,61,550739,1,1,68,1,50,434,43400,2,2018,11,10,434000,433000,"Management, Business and Financial Operations"
2020,202001,853191,2020000903891,68,2020008531911,39,61,550739,1,2,62,2,53,434,43400,2,2019,11,120,1e+05,1e+05,"Management, Business and Financial Operations"
2020,202001,853191,2020000903891,68,2020008531911,39,61,550739,1,3,64,1,16,434,43400,2,2018,11,0,0,0,NA
2020,202001,853492,2020000912240,102,2020008534921,39,0,120039,1,2,116,1,52,150,15000,2,2016,28,3050,155000,140000,"Healthcare Practitioners and Technical Occupations"
2020,202001,853589,2020000914410,101,2020008535891,39,49,410639,1,1,101,1,46,600,60023,2,2018,8,3300,46000,46000,"Healthcare Practitioners and Technical Occupations"
2020,202001,853589,2020000914410,101,2020008535891,39,49,410639,1,2,135,2,43,600,60023,2,2018,8,3255,20000,20000,"Healthcare Practitioners and Technical Occupations"
2020,202001,853589,2020000914410,101,2020008535891,39,49,410639,1,3,163,1,12,600,60023,2,2019,4,0,9999999,999999,NA
2020,202001,853589,2020000914410,101,2020008535891,39,49,410639,1,4,180,1,9,600,60023,2,2019,8,0,9999999,999999,NA
2020,202001,853715,2020000917792,129,2020008537151,39,49,410739,1,1,129,1,45,600,60027,2,2019,7,650,52000,52000,"Management, Business and Financial Operations"
2020,202001,853715,2020000917792,129,2020008537151,39,49,410739,1,2,224,1,34,600,60027,2,2016,10,9620,32600,32600,"Production, Transportation, and Material Moving Occupations"
2020,202001,853852,2020000921858,144,2020008538521,39,165,530139,1,1,144,1,43,521,52100,2,2019,14,1108,136400,135000,"Computer and Mathematical Occupations"
2020,202001,853852,2020000921858,144,2020008538521,39,165,530139,1,2,130,2,39,521,52100,2,2019,14,750,95000,95000,"Management, Business and Financial Operations"
2020,202001,854057,2020000928100,142,2020008540571,39,49,410339,1,1,142,2,35,200,20000,2,2017,33,440,40000,40000,"Management, Business and Financial Operations"
2020,202001,854111,2020000929633,86,2020008541111,39,17,540239,1,2,87,2,47,436,43600,2,2018,26,4110,100,100,"Service Occupations"
2020,202001,854218,2020000931995,258,2020008542181,39,153,180239,1,1,258,2,62,521,52120,2,2019,7,0,28600,0,NA
2020,202001,854218,2020000931995,258,2020008542181,39,153,180239,1,2,286,2,58,521,52120,2,2019,7,8335,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,854240,2020000932674,171,2020008542401,39,113,460439,1,1,171,2,64,517,51700,2,2016,44,4020,38200,19000,"Service Occupations"
2020,202001,854280,2020000934016,128,2020008542801,39,35,90439,1,1,128,1,29,456,45600,2,2017,18,2722,5800,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,854296,2020000934749,92,2020008542961,39,49,410139,1,2,96,2,59,456,45600,2,2019,12,4220,31200,31200,"Service Occupations"
2020,202001,854479,2020000940008,132,2020008544791,39,113,460339,1,2,109,2,62,210,21070,2,2018,9,2300,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,854611,2020000943821,114,2020008546111,39,113,460339,1,1,114,1,39,600,60044,2,2019,9,4230,12000,12000,"Service Occupations"
2020,202001,854715,2020000946721,99,2020008547151,39,133,170039,1,2,117,1,45,200,20000,2,2019,27,4020,69000,69000,"Service Occupations"
2020,202001,854791,2020000948306,44,2020008547911,39,35,90639,1,2,51,2,49,300,30015,2,2019,12,1700,2e+05,2e+05,"Computer and Mathematical Occupations"
2020,202001,854995,2020000953319,139,2020008549951,39,49,410239,1,1,139,2,38,600,60023,2,2020,7,5940,68000,68000,"Office and Administrative Support Occupations:"
2020,202001,855071,2020000955247,137,2020008550711,39,165,530139,1,1,137,1,58,465,46500,2,2018,24,7315,75000,75000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,855165,2020000957605,154,2020008551651,39,49,410439,1,2,147,2,26,515,51500,2,2016,22,5240,0,0,"Office and Administrative Support Occupations:"
2020,202001,855178,2020000958045,115,2020008551781,39,49,410639,1,1,115,1,50,521,52120,2,2017,8,4230,15600,15600,"Service Occupations"
2020,202001,855178,2020000958045,115,2020008551781,39,49,410639,1,2,155,2,49,521,52120,2,2019,8,8990,56000,56000,"Production, Transportation, and Material Moving Occupations"
2020,202001,855313,2020000962293,62,2020008553131,39,153,180339,1,3,73,2,14,210,21040,2,2017,14,0,9999999,999999,NA
2020,202001,855382,2020000964648,158,2020008553821,39,113,460239,1,1,158,2,44,700,70020,2,2018,15,0,0,0,NA
2020,202001,855382,2020000964648,158,2020008553821,39,113,460239,1,2,117,1,46,700,70020,2,2018,15,110,168000,130000,"Management, Business and Financial Operations"
2020,202001,855877,2020000978367,75,2020008558771,39,49,411039,1,1,75,1,32,465,46530,2,2017,23,5522,40000,40000,"Office and Administrative Support Occupations:"
2020,202001,855949,2020000980172,114,2020008559491,39,113,460239,1,2,112,2,30,535,53500,2,2019,4,0,0,0,NA
2020,202001,855982,2020000981048,163,2020008559821,39,17,540239,1,1,163,2,40,260,26030,2,2016,22,1360,112000,112000,"Computer and Mathematical Occupations"
2020,202001,856050,2020000982888,32,2020008560501,39,0,10039,1,2,48,2,54,516,51600,2,2018,7,0,290,0,NA
2020,202001,856100,2020000984768,71,2020008561001,39,35,90839,1,1,71,1,38,600,60044,2,2016,9,110,50400,45500,"Management, Business and Financial Operations"
2020,202001,856113,2020000985012,88,2020008561131,39,0,160039,1,1,88,1,34,521,52140,2,2016,7,800,30000,30000,"Management, Business and Financial Operations"
2020,202001,856113,2020000985012,88,2020008561131,39,0,160039,1,5,88,2,61,521,52140,2,2019,6,9620,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,856414,2020000993515,147,2020008564141,39,165,530239,1,3,142,2,16,200,20000,2,2016,4,0,0,0,NA
2020,202001,856414,2020000993515,147,2020008564141,39,165,530239,1,4,146,2,12,200,20000,2,2016,4,0,9999999,999999,NA
2020,202001,856433,2020000993966,265,2020008564331,39,61,550339,1,2,286,2,37,600,60045,2,2017,17,910,0,0,"Management, Business and Financial Operations"
2020,202001,856471,2020000994924,150,2020008564711,39,153,180239,1,1,150,2,42,532,53200,2,2017,10,0,0,0,NA
2020,202001,856471,2020000994924,150,2020008564711,39,153,180239,1,2,132,1,48,522,52200,2,2018,9,4500,17100,15900,"Service Occupations"
2020,202001,856505,2020000995915,67,2020008565051,39,49,411039,1,1,67,1,40,600,60011,2,2019,7,4220,48000,48000,"Service Occupations"
2020,202001,856506,2020000995940,74,2020008565061,39,113,460439,1,6,92,2,34,518,51800,2,2016,10,4521,0,0,"Service Occupations"
2020,202001,856538,2020000996692,95,2020008565381,39,0,110039,1,3,143,1,25,515,51500,2,2016,9,4720,200,0,"Sales and Related Occupations:"
2020,202001,856776,2020001003338,74,2020008567761,39,0,110039,1,1,74,2,44,453,45300,2,2018,19,0,9800,0,NA
2020,202001,856898,2020001006260,156,2020008568981,39,35,90639,1,1,156,2,35,401,40100,2,2016,15,4230,24920,0,"Service Occupations"
2020,202001,857426,2020001020710,56,2020008574261,39,113,460439,1,1,56,2,40,500,50000,2,2019,11,1760,131600,110000,"Computer and Mathematical Occupations"
2020,202001,857426,2020001020710,56,2020008574261,39,113,460439,1,2,82,1,40,500,50000,2,2019,11,1430,63000,63000,"Computer and Mathematical Occupations"
2020,202001,857682,2020001027459,50,2020008576821,39,49,410139,1,1,50,2,62,260,26030,2,2018,48,1010,121000,121000,"Computer and Mathematical Occupations"
2020,202001,857903,2020001033398,165,2020008579031,39,0,150039,1,1,165,1,38,535,53500,2,2019,5,4720,103900,90000,"Sales and Related Occupations:"
2020,202001,858195,2020001042923,155,2020008581951,39,17,540239,1,2,185,2,47,518,51800,2,2019,8,8800,42000,42000,"Production, Transportation, and Material Moving Occupations"
2020,202001,858203,2020001043113,64,2020008582031,39,35,90439,1,2,66,1,55,515,51500,2,2019,9,7200,46000,46000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,858427,2020001048890,67,2020008584271,39,49,410839,1,1,67,2,58,260,26030,2,2019,9,4230,35000,35000,"Service Occupations"
2020,202001,858567,2020001052981,173,2020008585671,39,49,410339,1,2,207,2,44,517,51700,2,2016,20,4521,21000,21000,"Service Occupations"
2020,202001,858615,2020001054173,30,2020008586151,39,35,90339,1,2,26,2,46,260,26010,2,2016,21,52,45000,31200,"Management, Business and Financial Operations"
2020,202001,858825,2020001060039,122,2020008588251,39,0,420039,1,3,94,1,23,500,50000,2,2017,8,1460,13000,13000,"Computer and Mathematical Occupations"
2020,202001,859099,2020001067502,93,2020008590991,39,41,400039,1,2,76,2,68,600,60031,2,2017,42,3602,35100,0,"Service Occupations"
2020,202001,859208,2020001070794,66,2020008592081,39,35,90439,1,1,66,1,48,600,60014,2,2016,15,7340,60000,60000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,859208,2020001070794,66,2020008592081,39,35,90439,1,2,66,2,45,600,60014,2,2016,15,8320,6000,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,859233,2020001071609,350,2020008592331,39,61,550239,1,2,380,2,65,434,43400,2,2016,44,2205,4600,4600,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,859244,2020001071990,122,2020008592441,39,49,410239,1,2,114,2,36,456,45600,2,2019,7,440,110000,110000,"Management, Business and Financial Operations"
2020,202001,859288,2020001073086,101,2020008592881,39,35,90539,1,1,101,2,41,300,30030,2,2018,19,8740,28000,24000,"Production, Transportation, and Material Moving Occupations"
2020,202001,859288,2020001073086,101,2020008592881,39,35,90539,1,2,98,1,45,210,21040,2,2018,28,6355,40000,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,859329,2020001074390,63,2020008593291,39,35,91039,1,1,63,1,75,600,60045,2,2016,9,0,46800,0,NA
2020,202001,859547,2020001081236,109,2020008595471,39,35,90139,1,3,95,2,34,522,52200,2,2016,11,3640,8200,8200,"Service Occupations"
2020,202001,859672,2020001085083,128,2020008596721,39,61,550539,1,1,128,1,50,300,30005,2,2016,11,110,137300,120000,"Management, Business and Financial Operations"
2020,202001,859672,2020001085083,128,2020008596721,39,61,550539,1,2,102,2,46,300,30005,2,2016,11,2310,26000,26000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,859672,2020001085083,128,2020008596721,39,61,550539,1,3,106,2,15,300,30015,2,2016,11,0,500,999999,NA
2020,202001,859963,2020001093090,1579,2020008599631,39,35,90639,1,1,1579,2,30,515,51500,2,2017,10,3050,49000,49000,"Healthcare Practitioners and Technical Occupations"
2020,202001,860003,2020001094056,96,2020008600031,39,49,411139,1,1,96,1,25,200,20000,2,2018,12,6515,60000,60000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,860222,2020001100475,151,2020008602221,39,49,410339,1,1,151,2,40,500,50000,2,2017,17,120,187000,180000,"Management, Business and Financial Operations"
2020,202001,860495,2020001107749,107,2020008604951,39,17,540139,1,2,156,2,40,515,51500,2,2019,11,3500,40000,40000,"Healthcare Practitioners and Technical Occupations"
2020,202001,860495,2020001107749,107,2020008604951,39,17,540139,1,4,140,2,16,515,51500,2,2019,11,0,0,0,NA
2020,202001,860711,2020001113954,107,2020008607111,39,165,530139,1,1,107,1,43,536,53600,2,2019,5,1050,44000,44000,"Computer and Mathematical Occupations"
2020,202001,860868,2020001118344,629,2020008608681,39,61,550539,1,2,660,1,37,200,20000,2,2017,36,6220,60000,60000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,860923,2020001119799,185,2020008609231,39,0,500039,1,1,185,1,43,500,50000,2,2019,19,2205,118000,109000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,861103,2020001125131,78,2020008611031,39,113,460339,1,1,78,1,50,600,60034,2,2019,6,4020,43000,43000,"Service Occupations"
2020,202001,861103,2020001125131,78,2020008611031,39,113,460339,1,2,75,2,48,600,60034,2,2019,6,4020,27000,27000,"Service Occupations"
2020,202001,861103,2020001125131,78,2020008611031,39,113,460339,1,3,104,2,22,600,60034,2,2019,6,9600,6000,6000,"Production, Transportation, and Material Moving Occupations"
2020,202001,861103,2020001125131,78,2020008611031,39,113,460339,1,4,86,2,19,600,60034,2,2019,6,4720,9000,9000,"Sales and Related Occupations:"
2020,202001,861148,2020001126470,159,2020008611481,39,0,320039,1,3,195,1,29,515,51500,2,2018,8,3960,30000,30000,"Service Occupations"
2020,202001,861469,2020001135520,88,2020008614691,39,49,410839,1,1,88,1,50,260,26020,2,2016,26,9600,48000,48000,"Production, Transportation, and Material Moving Occupations"
